geo country;vehicle age;survival rate
Netherlands;34;0,024668448
Netherlands;35;0,021794094
Netherlands;36;0,01800046
Netherlands;37;0,015680257
Netherlands;38;0,016349627
Netherlands;39;0,015547125
Netherlands;40;0,014853875
Netherlands;41;0,013960047
Netherlands;42;0,016975
Netherlands;43;0,023568432
Netherlands;44;0,029674529
Netherlands;45;0,028728277
Norway;1;0,99818891
Norway;2;1,045511859
Norway;3;1,0561504
Norway;4;1,068230262
Norway;5;1,125667732
Norway;6;1,143662583
Norway;7;1,142336052
Norway;8;1,161479605
Norway;9;1,161548406
Norway;10;1,171817795
Norway;11;1,224771903
Norway;12;1,215573166
Norway;13;1,170789917
Norway;14;1,150065057
Norway;15;1,018868137
Norway;16;0,980046999
Norway;17;0,816669405
Norway;18;0,695383005
Norway;19;0,495520313
Norway;20;0,387828116
Norway;21;0,267732851
Norway;22;0,253475061
Norway;23;0,189579978
Norway;24;0,185738713
Norway;25;0,163668216
Norway;26;0,153334316
Norway;27;0,109222791
Norway;28;0,049696281
Norway;29;0,045800993
Norway;30;0,060193811
Norway;31;0,080981566
Norway;32;0,073004072
Norway;33;0,047325444
Norway;34;0,049918109
Norway;35;0,042529366
Norway;36;0,034349183
Norway;37;0,032243361
Norway;38;0,039672703
Norway;39;0,038731884
Norway;40;0,043286894
Norway;41;0,034846473
Norway;42;0,033009804
Norway;43;0,035085343
Norway;44;0,045776742
Norway;45;0,04071285
Poland;1;0,76368766
Poland;2;1,015657441
Poland;3;1,01082973
Poland;4;1,049494159
Poland;5;1,282132891
Poland;6;1,457767269
Poland;7;1,279403524
Poland;8;1,590945623
Poland;9;1,997816348
Poland;10;2,634188453
Poland;11;3,251824428
Poland;12;3,793741274
Poland;13;3,165119687
Poland;14;3,198208439
Poland;15;3,091135915
Poland;16;3,099789239
Poland;17;3,57178929
Poland;18;4,02729585
Poland;19;3,45771832
Poland;20;3,198967397
Poland;21;3,201451736
Poland;22;3,203840335
Poland;23;3,210149617
Poland;24;3,217387534
Poland;25;3,226531464
